GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 "26003","Alger, MI",3,CAGDP9,88,"42, 44-45","Trade","Thousands of chained 2012 dollars",(D),(D),(D),15739,16999,16361,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26003","Alger, MI",3,CAGDP9,89,"22, 48-49","Transportation and utilities","Thousands of chained 2012 dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "26003","Alger, MI",3,CAGDP9,90,"31-33, 51","Manufacturing and information","Thousands of chained 2012 dollars",59854,68918,66376,73690,68504,65867,58238,43236,(D),37446,37380,49784,56253,52501,50685,50703,52339,54134,57988,59062
 "26003","Alger, MI",3,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2012 dollars",70920,79130,76204,82209,76912,73266,64899,48683,44345,42463,41384,55576,61936,58054,58555,55289,57228,59669,62178,62129
 "26003","Alger, MI",3,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2012 dollars",131734,131500,131145,136103,165662,154201,145785,108023,127257,128087,106519,107437,103295,112112,105586,107610,117962,117216,116536,132033
 "26005","Allegan, MI",3,CAGDP9,1,"...","All industry total","Thousands of chained 2012 dollars",3540795,3588385,3711675,4001684,4056214,3995591,3915476,3768579,3441021,3635623,3779055,3712551,3797359,3641902,3699997,3915267,3905280,4225600,4076546,4033931
 "26005","Allegan, MI",3,CAGDP9,2,"..."," Private industries","Thousands of chained 2012 dollars",3211558,3253315,3369601,3663127,3713912,3657111,3581489,3432260,3110115,3301954,3420152,3351297,3443381,3296959,3352725,3566952,3548474,3862350,3702850,3677783
 "26005","Allegan, MI",3,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of chained 2012 dollars",40936,57860,225019,266290,254215,261007,249881,243768,296785,309364,292720,55386,168617,130960,22605,200321,42039,276203,108933,212222
 "26005","Allegan, MI",3,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of chained 2012 dollars",57271,57435,53477,57753,56644,56340,48970,48447,26039,14314,8303,4063,7007,5766,7618,8032,7591,5501,5917,5853
 "26005","Allegan, MI",3,CAGDP9,10,"22","  Utilities","Thousands of chained 2012 dollars",13050,21551,12038,17546,14095,11118,12058,11613,10072,15370,15357,18466,16113,16687,16589,20949,23546,21927,21675,26562
